sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
42,0.1640625,-7.9162,-13.1469,-7.1266,-8.9232,0,REST
43,0.16796875,-5.4319,-11.3631,-5.3302,-8.7699,0,REST
44,0.171875,-5.3369,-11.8691,-6.565,-8.4013,0,REST
45,0.17578125,-7.0526,-8.7842,-8.2499,-3.4032,0,REST
46,0.1796875,-2.8196,-4.5143,-7.0522,-1.0935,0,REST
47,0.18359375,2.2535,-4.551,-2.2866,2.1956,0,REST
48,0.1875,-0.0436,3.4629,-2.4597,5.7286,0,REST
49,0.19140625,2.2578,1.9708,1.496,5.0153,0,REST
50,0.1953125,2.7184,2.2313,0.2712,4.7753,0,REST
51,0.19921875,1.7969,6.7833,1.1743,6.8458,0,REST
52,0.203125,6.5041,7.4805,1.6321,6.4503,0,REST
53,0.20703125,3.1097,6.4493,2.5995,5.809,0,REST
54,0.2109375,4.8707,11.2446,4.3637,1.8306,0,REST
55,0.21484375,1.981,9.8722,2.3222,1.4002,0,REST
56,0.21875,2.808,7.1303,2.2481,1.6637,0,REST
57,0.22265625,3.4503,8.2521,2.9817,-0.0204,0,REST
58,0.2265625,5.6814,1.9137,3.1881,-2.4565,0,REST
59,0.23046875,4.09,4.5428,2.4667,-0.5263,0,REST
60,0.234375,2.5187,-1.2034,4.4643,-1.1958,0,REST
61,0.23828125,0.8849,-0.8694,-1.567,-3.6483,0,REST
62,0.2421875,0.3557,-4.9643,1.5236,-2.7785,0,REST
63,0.24609375,0.3429,-3.2558,1.0575,-9.3055,0,REST
64,0.25,0.0721,-4.8283,1.8918,-3.828,0,REST
65,0.25390625,-2.9294,-9.1586,-0.0119,-4.8236,0,REST
66,0.2578125,-3.2498,-7.6839,0.4894,-4.0518,0,REST
67,0.26171875,-6.13,-10.4935,2.5914,-2.8174,0,REST
68,0.265625,-1.5058,-5.4993,-4.6396,-3.1569,0,REST
69,0.26953125,-2.2363,-3.5298,-0.3076,-1.1305,0,REST
70,0.2734375,-1.9163,-3.5431,-0.7162,2.2519,0,REST
71,0.27734375,-2.1824,-2.8146,-1.9269,-3.3323,0,REST
72,0.28125,-2.3462,1.0324,-1.8047,-0.5663,0,REST
73,0.28515625,-2.6492,1.9704,-7.9392,1.3811,0,REST
74,0.2890625,-6.454,1.823,-4.295,2.2016,0,REST
75,0.29296875,-4.5855,4.1647,-4.0813,0.1947,0,REST
76,0.296875,-2.2824,4.225,-2.5028,4.8949,0,REST
77,0.30078125,-1.1131,3.1378,-4.6272,5.3797,0,REST
78,0.3046875,-0.9959,6.4362,-8.2255,0.0312,0,REST
79,0.30859375,0.1125,5.9002,-3.2124,0.5429,0,REST
80,0.3125,0.1244,5.6801,-4.3736,3.4461,0,REST
81,0.31640625,2.7892,-1.7106,2.6985,3.1279,0,REST
82,0.3203125,5.6881,4.4294,0.1491,1.5057,0,REST
83,0.32421875,8.255,0.3954,3.6106,1.1621,0,REST
84,0.328125,4.8236,2.9387,5.6603,2.1551,0,REST
85,0.33203125,6.4035,2.2727,4.6618,1.1372,0,REST
86,0.3359375,7.2351,1.2457,3.7576,1.4944,0,REST
87,0.33984375,5.4852,-0.5378,10.4034,3.5809,0,REST
88,0.34375,10.0978,-0.1582,6.5197,-2.5158,0,REST
89,0.34765625,4.5535,-2.8002,8.0202,-2.695,0,REST
90,0.3515625,5.1804,-3.2681,6.4821,-2.6089,0,REST
91,0.35546875,-2.3868,-2.2877,6.234,-4.4683,0,REST
92,0.359375,-1.1949,-3.0388,1.0284,-10.8227,0,REST
93,0.36328125,-3.4835,-4.3415,-0.6405,-6.1574,0,REST
94,0.3671875,-1.1527,-0.2138,-0.0416,-3.604,0,REST
95,0.37109375,-3.143,-1.1836,-2.4497,-6.6561,0,REST
96,0.375,-4.7674,-6.7579,-6.5355,-6.4148,0,REST
97,0.37890625,-9.8177,-1.3866,-6.5176,-5.5128,0,REST
98,0.3828125,-4.2575,0.6959,-8.6248,-4.3391,0,REST
99,0.38671875,-8.5695,-1.8063,-11.6955,-0.4356,0,REST
100,0.390625,-7.0293,-4.8736,-11.94,1.4782,0,REST
101,0.39453125,-9.5468,-1.1435,-11.2298,7.3693,0,REST
102,0.3984375,-4.4902,6.1642,-9.4374,-1.7832,0,REST
103,0.40234375,-4.467,3.6257,-7.5759,5.7379,0,REST
104,0.40625,-2.3063,1.9608,-6.7668,6.5367,0,REST
105,0.41015625,2.1472,4.7233,-2.2864,6.436,0,REST
106,0.4140625,7.3198,1.2504,-1.945,9.7972,0,REST
107,0.41796875,7.3408,1.8447,-0.5353,8.0896,0,REST
108,0.421875,9.2201,3.0822,6.6662,5.5938,0,REST
109,0.42578125,10.3796,8.6166,5.2701,7.41,0,REST
110,0.4296875,8.8044,6.2329,13.4197,3.1634,0,REST
111,0.43359375,14.3758,6.1518,11.4486,0.1581,0,REST
112,0.4375,9.8141,2.0757,10.9115,1.4532,0,REST
113,0.44140625,12.4805,5.0539,12.3132,-6.1854,0,REST
114,0.4453125,6.4195,-0.9192,11.6379,-6.9254,0,REST
115,0.44921875,0.7591,2.649,9.1767,-11.137,0,REST
116,0.453125,4.2288,-1.4817,6.957,-5.5453,0,REST
117,0.45703125,-3.1265,-5.0805,2.0489,-11.7171,0,REST
118,0.4609375,-8.6201,-2.647,3.4532,-9.9872,0,REST
119,0.46484375,-9.1895,-1.2209,0.4297,-8.9964,0,REST
120,0.46875,-9.5652,-6.4003,-6.8129,-7.3166,0,REST
121,0.47265625,-11.429,-3.3342,-8.9006,-4.8573,0,REST
122,0.4765625,-12.9872,0.2947,-6.7937,-4.8462,0,REST
123,0.48046875,-10.5732,-8.5587,-10.0754,0.7969,0,REST
124,0.484375,-9.9462,-4.5677,-13.1312,2.394,0,REST
125,0.48828125,-9.2021,-5.6086,-12.4646,3.8682,0,REST
126,0.4921875,-8.8961,-2.113,-13.6303,7.3347,0,REST
127,0.49609375,-2.2735,-2.3026,-7.894,7.2824,0,REST
128,0.5,-2.6982,-0.6428,-4.1299,10.0561,0,REST
129,0.50390625,3.1612,-0.4583,-2.1447,13.2962,0,REST
130,0.5078125,8.1958,2.6842,-3.4743,11.119,0,REST
131,0.51171875,10.8446,3.125,2.9014,13.2111,0,REST
132,0.515625,7.4964,5.7981,1.221,6.6725,0,REST
133,0.51953125,12.5114,7.1622,10.7798,9.2466,0,REST
134,0.5234375,11.0348,7.8505,9.4463,6.4411,0,REST
135,0.52734375,10.1957,8.7535,13.1676,1.6676,0,REST
136,0.53125,12.1601,9.2989,15.6616,-2.1969,0,REST
137,0.53515625,8.7309,6.5742,12.7143,-7.4505,0,REST
138,0.5390625,5.2727,2.2341,14.0021,-10.1839,0,REST
139,0.54296875,7.5388,-0.8469,6.1185,-14.7692,0,REST
140,0.546875,3.5439,1.9838,10.4173,-14.6283,0,REST
141,0.55078125,-6.4702,-1.7508,5.5367,-12.096,0,REST
142,0.5546875,-6.1351,-5.1195,0.7187,-11.9722,0,REST
143,0.55859375,-8.4496,-2.5674,-1.4842,-15.856,0,REST
144,0.5625,-11.2772,-5.3856,-3.9039,-9.9055,0,REST
145,0.56640625,-11.6204,-9.106,-8.9361,-4.9659,0,REST
146,0.5703125,-12.3443,-7.276,-9.995,-0.2457,0,REST
147,0.57421875,-11.1901,-8.4232,-14.4586,3.9228,0,REST
148,0.578125,-8.0579,-7.913,-14.8656,3.4786,0,REST
149,0.58203125,-8.8366,-10.5787,-13.166,9.5884,0,REST
150,0.5859375,-5.4782,-6.7895,-9.1006,13.4776,0,REST
151,0.58984375,-1.8315,-2.5312,-10.4159,13.0388,0,REST
152,0.59375,-0.0482,1.2945,-8.8395,8.3341,0,REST
153,0.59765625,2.0988,1.1333,-4.2703,12.8298,0,REST
154,0.6015625,7.5552,0.8855,-2.6388,11.5052,0,REST
155,0.60546875,7.4677,2.7565,-2.325,8.0076,0,REST
156,0.609375,5.8063,11.8046,3.2062,5.4833,0,REST
157,0.61328125,6.5413,12.573,7.5122,3.8161,0,REST
158,0.6171875,9.8193,10.0756,8.6058,-1.5034,0,REST
159,0.62109375,9.0743,9.9205,8.9361,-4.9107,0,REST
160,0.625,6.2098,8.3876,8.1124,-6.7703,0,REST
161,0.62890625,6.0614,9.3838,8.9772,-7.5663,0,REST
162,0.6328125,5.5826,8.2111,8.146,-8.4685,0,REST
163,0.63671875,6.2593,2.1779,8.4856,-11.0529,0,REST
164,0.640625,-1.0999,3.5216,5.2387,-12.2016,0,REST
165,0.64453125,-4.9644,-0.0674,1.9706,-11.8079,0,REST
166,0.6484375,-4.0492,-0.4708,4.5598,-8.9544,0,REST
167,0.65234375,-1.0782,-5.3553,3.606,-6.4305,0,REST
168,0.65625,-5.7876,-6.5452,-3.3761,-5.2894,0,REST
169,0.66015625,-3.8335,-11.2954,-0.0673,-5.0821,0,REST
170,0.6640625,-7.8823,-10.0397,-6.7083,-1.0458,0,REST
171,0.66796875,-6.471,-13.1589,-5.0826,4.389,0,REST
172,0.671875,-6.0241,-12.2484,-4.7994,8.2613,0,REST
173,0.67578125,-3.7432,-6.9257,-5.7797,5.5113,0,REST
174,0.6796875,-3.6369,-9.0408,-4.8001,7.8323,0,REST
175,0.68359375,-1.2992,-3.4387,-4.9648,8.843,0,REST
176,0.6875,-3.7371,-1.7158,-4.3543,15.4134,0,REST
177,0.69140625,2.6235,5.1548,-3.2473,7.9538,0,REST
178,0.6953125,-1.1449,3.5776,-4.3365,10.3134,0,REST
179,0.69921875,2.5838,7.4346,-1.8057,6.3929,0,REST
180,0.703125,3.3997,11.1396,-5.1725,4.2012,0,REST
181,0.70703125,3.8552,10.7468,0.5779,1.254,0,REST
182,0.7109375,7.3226,9.167,4.8854,-2.2393,0,REST
183,0.71484375,3.8593,9.9915,3.3921,-4.7467,0,REST
184,0.71875,5.1403,10.5216,4.1477,-6.6242,0,REST
185,0.72265625,1.4004,12.4447,-0.4022,-9.2986,0,REST
186,0.7265625,3.0853,10.9795,0.8217,-8.8643,0,REST
187,0.73046875,1.8522,5.0271,2.7104,-13.0677,0,REST
188,0.734375,-1.3107,0.6174,4.0239,-13.2616,0,REST
189,0.73828125,-0.2844,0.6599,3.3764,-8.8459,0,REST
190,0.7421875,2.7671,-4.9434,3.0215,-4.0884,0,REST
191,0.74609375,2.5876,-5.8462,2.2685,-4.5063,0,REST
192,0.75,3.7886,-9.9024,3.3481,-4.0544,0,REST
193,0.75390625,1.6612,-12.6846,0.9481,2.5303,0,REST
194,0.7578125,2.526,-9.7764,2.8488,3.0999,0,REST
195,0.76171875,-0.4838,-13.46,0.6463,5.2896,0,REST
196,0.765625,-0.8234,-8.5814,0.2283,9.4531,0,REST
197,0.76953125,-1.4708,-11.0156,-0.36,6.8847,0,REST
198,0.7734375,-5.1369,-12.8993,-2.0423,8.1801,0,REST
199,0.77734375,-4.1033,-3.7025,-0.7238,6.012,0,REST
200,0.78125,0.0883,-3.8604,-0.7163,2.8388,0,REST
201,0.78515625,-5.0043,4.1032,-3.4512,4.5971,0,REST
202,0.7890625,-4.9146,2.0153,-3.3805,3.2972,0,REST
203,0.79296875,-7.1543,7.3225,-4.3753,1.898,0,REST
204,0.796875,-3.1712,8.9737,-7.9017,0.5224,0,REST
205,0.80078125,-4.119,9.9875,-2.1643,0.6696,0,REST
206,0.8046875,-1.9085,14.3821,-10.4628,-4.0301,0,REST
207,0.80859375,0.8534,14.3327,-3.7913,-2.8828,0,REST
208,0.8125,-1.1202,17.7834,-3.4022,-4.2713,0,REST
209,0.81640625,-1.8169,12.2657,-2.1552,-6.839,0,REST
210,0.8203125,3.8485,5.1406,-4.4131,-9.6707,0,REST
211,0.82421875,7.5685,11.0337,1.9801,-7.7527,0,REST
212,0.828125,6.1374,3.431,-0.8907,-5.2241,0,REST
213,0.83203125,6.4981,1.3059,-0.8205,-5.7755,0,REST
214,0.8359375,5.7126,-5.2134,4.7062,-4.506,0,REST
215,0.83984375,5.6781,-6.7249,5.8027,-0.866,0,REST
216,0.84375,2.2359,-11.1362,6.864,-2.335,0,REST
217,0.84765625,7.121,-12.8593,8.897,-2.0999,0,REST
218,0.8515625,-0.004,-11.5489,9.0462,-1.4244,0,REST
219,0.85546875,-0.2708,-8.0469,4.9382,0.6362,0,REST
220,0.859375,3.0046,-9.84,9.339,3.0346,0,REST
221,0.86328125,-6.6086,-7.9066,6.7566,3.2554,0,REST
222,0.8671875,-3.1442,-4.4991,4.1134,2.2496,0,REST
223,0.87109375,-6.7696,-5.9648,3.8405,1.834,0,REST
224,0.875,-9.7843,-2.4439,-1.3195,1.4756,0,REST
225,0.87890625,-8.5439,2.2269,-2.339,-0.5215,0,REST
226,0.8828125,-7.6118,7.9239,-4.979,0.3443,0,REST
227,0.88671875,-11.5966,8.7354,-10.3126,4.2329,0,REST
228,0.890625,-6.8456,8.0454,-9.1682,2.9546,0,REST
229,0.89453125,-6.0551,11.7274,-10.1317,0.4487,0,REST
230,0.8984375,-6.8801,10.2407,-9.528,0.5938,0,REST
231,0.90234375,-4.7668,9.1522,-11.0282,3.5642,0,REST
232,0.90625,-3.0421,10.1518,-10.3882,1.7264,0,REST
233,0.91015625,1.867,7.6674,-9.4881,-0.5013,0,REST
234,0.9140625,5.4626,5.3863,-5.4884,0.5858,0,REST
235,0.91796875,9.9186,4.758,-2.7532,-5.8649,0,REST
236,0.921875,12.9114,3.3228,-2.2978,-1.6208,0,REST
237,0.92578125,13.8989,-4.6027,3.4368,-8.2424,0,REST
238,0.9296875,12.8099,-3.739,2.8805,-2.151,0,REST
239,0.93359375,10.4106,-7.6398,2.0415,-5.4564,0,REST
240,0.9375,11.8048,-9.3167,6.9432,-6.2498,0,REST
241,0.94140625,10.1473,-7.4961,13.1053,-6.0399,0,REST
242,0.9453125,6.697,-8.7539,12.5297,-2.7952,0,REST
243,0.94921875,5.6766,-13.6783,17.2537,-6.9578,0,REST
244,0.953125,0.4022,-7.831,11.1724,-5.3888,0,REST
245,0.95703125,-3.0349,-5.28,9.4613,-1.3113,0,REST
246,0.9609375,-9.0494,-3.356,10.5173,0.4425,0,REST
247,0.96484375,-8.3628,-4.736,7.4199,-0.192,0,REST
248,0.96875,-13.3435,-6.6206,5.3266,4.8306,0,REST
249,0.97265625,-11.4576,0.8898,-2.4503,4.954,0,REST
250,0.9765625,-13.2019,2.8121,-1.5829,6.4288,0,REST
251,0.98046875,-12.4104,9.9152,-13.2339,7.5881,0,REST
252,0.984375,-11.4124,6.815,-7.3281,12.2317,0,REST
253,0.98828125,-12.669,12.0103,-13.9952,8.5266,0,REST
254,0.9921875,-4.6168,10.2185,-13.0262,4.019,0,REST
255,0.99609375,-3.8221,7.6068,-11.5318,7.4714,0,REST
256,1.0,0.2897,7.3192,-5.9022,5.4982,0,REST
257,1.00390625,4.3747,6.0661,-11.1712,5.0696,0,REST
258,1.0078125,6.4611,6.5101,-10.4784,5.3682,0,REST
259,1.01171875,10.65,4.4087,-7.3504,-1.4084,0,REST
260,1.015625,12.846,1.2789,-4.8948,-7.7977,0,REST
261,1.01953125,11.1597,-1.0449,0.8599,-5.0609,0,REST
262,1.0234375,14.6374,-3.0244,4.9775,-11.9718,0,REST
263,1.02734375,8.5551,-3.0467,5.9085,-8.5723,0,REST
264,1.03125,8.3562,-5.7963,7.887,-9.4098,0,REST
265,1.03515625,7.5782,-3.6767,11.0568,-10.9812,0,REST
266,1.0390625,6.6199,-10.0283,13.4999,-7.3491,0,REST
267,1.04296875,1.7599,-7.8113,17.1116,-8.452,0,REST
268,1.046875,-0.7958,-4.8956,12.4851,-7.341,0,REST
269,1.05078125,-5.6936,-7.5911,13.1897,-3.3329,0,REST
270,1.0546875,-5.7786,-2.6274,6.6055,4.4701,0,REST
271,1.05859375,-10.1461,-0.2203,5.5447,0.9655,0,REST
272,1.0625,-9.8623,1.7819,0.2427,8.4548,0,REST
273,1.06640625,-8.8629,2.1255,2.6588,8.3368,0,REST
274,1.0703125,-12.543,-1.5399,-4.5459,9.9208,0,REST
275,1.07421875,-10.3394,3.6283,-7.8831,14.2569,0,REST
276,1.078125,-11.6415,3.919,-11.1724,9.3318,0,REST
277,1.08203125,-7.3324,2.6856,-9.1181,12.516,0,REST
278,1.0859375,-2.8201,5.861,-8.8938,12.2911,0,REST
279,1.08984375,-3.0957,7.4861,-12.118,9.7114,0,REST
280,1.09375,1.9323,-1.3796,-11.8913,4.2058,0,REST
281,1.09765625,2.9528,6.6551,-10.7971,1.3391,0,REST
282,1.1015625,0.7076,4.1166,-6.6312,-1.1002,0,REST
283,1.10546875,4.0057,3.1863,-5.6984,-4.8718,0,REST
284,1.109375,8.5748,3.158,-1.5782,-7.9031,0,REST
285,1.11328125,8.5254,2.159,-1.3141,-5.1374,0,REST
286,1.1171875,8.2802,0.3676,3.6091,-11.5002,0,REST
287,1.12109375,7.7081,1.9168,3.6892,-16.0994,0,REST
288,1.125,4.4513,1.1063,7.9706,-14.4356,0,REST
289,1.12890625,7.031,1.7413,6.8148,-12.0634,0,REST
290,1.1328125,3.5676,-1.8771,8.3177,-7.8016,0,REST
291,1.13671875,7.4549,-0.6193,9.9416,-5.7691,0,REST
292,1.140625,0.8898,-2.8385,6.7838,-5.88,0,REST
293,1.14453125,-1.7965,-2.1992,7.5679,1.5416,0,REST
294,1.1484375,-2.105,-4.8659,5.6874,4.3447,0,REST
295,1.15234375,-5.231,-1.6785,4.8708,8.0125,0,REST
296,1.15625,-5.3729,-0.8374,-2.6862,7.3346,0,REST
297,1.16015625,-9.4679,-5.7299,-0.4395,11.6403,0,REST
298,1.1640625,-7.6959,-3.2892,-1.9223,10.6086,0,REST
299,1.16796875,-4.4216,-0.0995,-6.2292,11.7693,0,REST
300,1.171875,-7.8002,-0.1715,-3.8296,12.153,0,REST
301,1.17578125,-4.1549,-2.1129,-3.8643,9.7759,0,REST
302,1.1796875,-5.8704,-0.1914,-3.9349,13.0436,0,REST
303,1.18359375,0.7316,1.3284,-7.6492,5.8683,0,REST
304,1.1875,1.0863,4.1021,-3.7293,1.4371,0,REST
305,1.19140625,1.5438,3.2467,-5.477,-3.7248,0,REST
306,1.1953125,7.0734,1.9554,-2.9473,-1.8137,0,REST
307,1.19921875,1.3507,4.757,-3.3985,-5.9078,0,REST
308,1.203125,2.2711,5.1604,-0.5813,-10.3422,0,REST
309,1.20703125,5.1379,6.0573,-2.5962,-9.5463,0,REST
310,1.2109375,3.9205,3.5022,-3.2759,-13.4425,0,REST
311,1.21484375,1.8239,6.0491,-1.755,-12.341,0,REST
312,1.21875,3.2762,2.1706,-0.3328,-13.4023,0,REST
313,1.22265625,0.0418,-2.8534,2.4453,-9.1821,0,REST
314,1.2265625,2.1965,1.2169,2.0748,-10.3299,0,REST
315,1.23046875,3.4564,2.3567,4.6024,-2.8828,0,REST
316,1.234375,2.9718,-1.9185,-0.0384,-2.5563,0,REST
317,1.23828125,-3.7725,-1.0819,-1.4119,-0.2853,0,REST
318,1.2421875,0.7652,-1.9912,6.6066,2.9633,0,REST
319,1.24609375,-0.9456,-3.9676,0.099,7.3431,0,REST
320,1.25,2.4838,-3.2482,3.0531,8.4417,0,REST
321,1.25390625,-1.1959,-4.5859,0.8035,14.4292,0,REST
322,1.2578125,-3.4177,-5.9191,0.5682,9.4375,0,REST
323,1.26171875,-4.4338,-7.471,1.7187,11.0474,0,REST
324,1.265625,-2.5335,-4.9745,2.1395,10.6243,0,REST
325,1.26953125,-7.7356,-5.6542,4.2066,3.8628,0,REST
326,1.2734375,-3.824,-2.3448,-1.2061,9.2296,0,REST
327,1.27734375,-3.5267,1.1414,2.6799,4.4071,0,REST
328,1.28125,-6.4885,-2.3895,4.0789,-3.3267,0,REST
329,1.28515625,0.0538,2.121,-3.4482,-5.1318,0,REST
330,1.2890625,-3.172,2.0758,-0.4833,-7.9891,0,REST
331,1.29296875,-5.8241,5.5228,-0.9553,-7.237,0,REST
332,1.296875,-0.0679,7.8564,-1.0864,-10.4826,0,REST
333,1.30078125,-4.5332,9.1791,-4.651,-11.6017,0,REST
334,1.3046875,-0.9506,9.1585,-2.6769,-10.9343,0,REST
335,1.30859375,1.6821,10.8339,-7.7307,-11.6211,0,REST
336,1.3125,-0.3787,9.6731,-5.5775,-9.0791,0,REST
337,1.31640625,-0.7637,10.6108,-4.7921,-5.6675,0,REST
338,1.3203125,3.2862,4.1205,-7.1447,-4.1666,0,REST
339,1.32421875,4.067,6.1261,-4.3095,0.4062,0,REST
340,1.328125,4.6926,3.8545,-2.5438,2.4505,0,REST
341,1.33203125,10.0412,-0.7616,-3.0625,3.768,0,REST
342,1.3359375,4.2862,-3.3397,-1.7533,6.7987,0,REST
343,1.33984375,9.3354,-5.2203,-0.2395,7.2593,0,REST
344,1.34375,4.976,-8.4551,4.8795,5.0227,0,REST
345,1.34765625,3.6658,-8.7541,4.3682,10.0146,0,REST
346,1.3515625,4.4883,-10.8629,4.1301,8.3947,0,REST
347,1.35546875,4.9715,-8.091,11.0593,6.2828,0,REST
348,1.359375,1.3964,-10.7312,6.8171,7.2695,0,REST
349,1.36328125,-0.9732,-4.8021,9.8445,3.5051,0,REST
350,1.3671875,-5.4232,-6.2055,12.9253,1.2844,0,REST
351,1.37109375,-7.9294,-5.8663,6.3959,2.597,0,REST
352,1.375,-12.9772,-1.4802,7.7642,-1.1925,0,REST
353,1.37890625,-11.9115,1.4467,5.2836,-3.5227,0,REST
354,1.3828125,-7.1117,0.4016,-0.1935,-5.6108,0,REST
355,1.38671875,-8.5761,5.7972,-3.5048,-5.9523,0,REST
356,1.390625,-14.4942,8.1667,-3.6602,-8.6285,0,REST
357,1.39453125,-6.0979,11.2393,-6.3332,-5.884,0,REST
358,1.3984375,-5.9889,7.7744,-7.6409,-3.7736,0,REST
359,1.40234375,-1.8198,11.5399,-10.3323,-3.369,0,REST
360,1.40625,-0.8677,9.9876,-11.6642,-3.3576,0,REST
361,1.41015625,0.6893,12.3184,-11.7832,-2.716,0,REST
362,1.4140625,2.5853,11.2569,-11.066,1.6505,0,REST
363,1.41796875,7.0566,3.9047,-11.3805,1.3889,0,REST
364,1.421875,7.8294,3.5463,-8.7004,1.1357,0,REST
365,1.42578125,10.1578,-0.8575,-5.0589,2.703,0,REST
366,1.4296875,10.5462,-6.3699,-4.418,1.2503,0,REST
367,1.43359375,9.2492,-5.2082,-1.3274,3.6758,0,REST
368,1.4375,12.661,-11.2766,2.3831,4.6836,0,REST
369,1.44140625,9.2794,-12.0678,7.3243,-0.1728,0,REST
370,1.4453125,6.3506,-14.0998,6.8308,2.0445,0,REST
371,1.44921875,2.9203,-11.7666,9.9937,3.0633,0,REST
372,1.453125,1.016,-9.9303,12.1297,5.2806,0,REST
373,1.45703125,-2.4753,-10.9854,12.2283,1.2177,0,REST
374,1.4609375,-9.3407,-4.5188,11.9253,0.1824,0,REST
375,1.46484375,-8.5314,-8.1719,7.3953,1.8987,0,REST
376,1.46875,-8.7514,-3.2789,10.068,5.9642,0,REST
377,1.47265625,-15.144,1.4615,7.3336,1.172,0,REST
378,1.4765625,-14.847,2.623,4.2625,-0.5924,0,REST
379,1.48046875,-10.0781,6.9246,0.1166,1.5254,0,REST
380,1.484375,-14.1212,5.7482,-2.1274,-1.6587,0,REST
381,1.48828125,-9.4228,7.714,-7.3601,-2.1847,0,REST
382,1.4921875,-6.6896,13.4102,-5.8312,0.0379,0,REST
383,1.49609375,-3.7017,14.435,-10.9556,-5.6246,0,REST
384,1.5,-3.9711,15.0534,-9.6471,0.3448,0,REST
385,1.50390625,6.1386,11.281,-13.9934,-2.351,0,REST
386,1.5078125,10.2281,10.6907,-12.8156,-1.9016,0,REST
387,1.51171875,7.4384,12.7738,-11.9798,-3.2003,0,REST
388,1.515625,12.8956,5.3339,-7.8433,-1.5071,0,REST
389,1.51953125,11.8781,-1.8301,-8.6514,-4.055,0,REST
390,1.5234375,16.0609,-4.9034,-5.7197,-0.7042,0,REST
391,1.52734375,12.2924,-3.3962,-0.3568,-3.8371,0,REST
392,1.53125,11.7053,-9.8164,-0.2616,-0.9256,0,REST
393,1.53515625,10.0833,-12.4031,7.7068,1.367,0,REST
394,1.5390625,3.6472,-10.8801,12.3422,1.0041,0,REST
395,1.54296875,2.3252,-18.6045,10.4226,2.6813,0,REST
396,1.546875,1.3972,-16.8845,13.8187,2.2455,0,REST
397,1.55078125,-5.0588,-8.3989,10.1881,2.7584,0,REST
398,1.5546875,-8.6325,-9.3315,11.081,2.4022,0,REST
399,1.55859375,-9.5006,-6.5305,7.9832,4.98,0,REST
400,1.5625,-9.8034,-4.5652,10.6585,3.2597,0,REST
401,1.56640625,-12.3057,-0.1601,3.8509,5.6765,0,REST
402,1.5703125,-13.7931,3.7644,2.6094,8.3762,0,REST
403,1.57421875,-10.2703,6.9744,1.0639,1.6375,0,REST
404,1.578125,-9.1672,7.2653,-3.0779,2.6037,0,REST
405,1.58203125,-4.7728,6.4176,-7.1177,-1.4497,0,REST
